Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,PEP,PFE,TSLA,UNH,V,WMT,XOM
2025-05-16,-0.0008984807257680361,0.002047074000553817,0.006985038012718103,-0.0011246785912039092,0.013600758225998488,0.005081985337590744,0.011496620632799992,0.0002618081463854338,0.00544627880005355,-0.0054977311886441615,0.002515781978116305,0.011502770819129093,0.004227463958566213,0.0036501021382937537,0.010177044564797733,0.0208856061756566,0.06400564360084249,0.007783634745280654,0.01961599068917641,-0.0035918065760847107
2025-05-19,-0.011739075721298287,0.0027725440652370814,0.0017900922626294946,-0.013533669388728797,0.0021059920809243238,-0.010872013411782122,0.007665360346350125,-0.010016453201397657,-0.0009723791122761005,0.00014045718670852025,0.010126120752209422,9.233159824195702e-05,0.0012554832990736564,-0.0014394597510711815,0.007446300934247807,-0.022544186527114873,0.08214864100506314,0.007613892714461112,-0.0012214988168781638,-0.015897995756689376
2025-05-20,-0.009196255872420789,-0.010137739138364021,-0.0017868935582966428,-0.008809331432453993,-0.015371552821870749,-0.009439771435780897,0.007672669256621578,0.0030203169905780314,-0.0033363521923618356,-0.00519972329326901,-0.001525411472787952,0.0003189051533434295,-0.00877770099864661,7.586391386626978e-05,0.022608893745679426,0.005057180873010214,0.01801264601247321,-0.0028811081503522518,-0.0032612616983697107,-0.014276363894884292
2025-05-21,-0.023059123765283074,-0.014455883280997672,-0.03222200984332546,-0.012457342427494744,0.027930262397008132,-0.021532565294576034,-0.0031239247665502123,-0.017464620042666468,0.0022317534716196352,-0.0025112961236358755,-0.012222538212808609,0.0021895098228403853,-0.019199280198776703,-0.012519124835256856,-0.02040829216552209,-0.026758222357769146,-0.05783944682082587,-0.023280050244604444,-0.014008210529224852,-0.012291430510315227
2025-05-22,-0.003612241724830323,0.00984492359983613,0.001387405096134442,-0.0019916262910475435,0.013704223534068083,0.00803755906789716,-0.003721016905940955,-0.0014174230407698607,-0.009881653759587938,0.001683679122128412,0.0050599003103872775,-0.005574951076920853,0.0078148503695743,-0.00023039866162699596,0.0,0.019185982671137136,-0.02082640310893835,-0.0009209356603506746,-0.00518513670057863,-0.0066563945320420315
2025-05-23,-0.030244309700308447,-0.010388973643241206,-0.0025398718086117045,0.009239289278274443,-0.01404568562170816,0.0005180960267814338,0.002162410924260394,0.00015330566153215486,0.008855661154206773,-0.014939416911942782,-0.010288844524727003,-0.002171735076064718,-0.01159380523896325,-0.005994489891772425,0.012152776265086151,-0.004984788190348977,-0.0037077945655891176,-0.012375322206578998,0.004273897989470976,0.0005826097224896909
2025-05-27,0.02529833309688767,0.025026113945093353,0.02361110659664556,0.009447879347002974,0.02629545714192494,0.028719923575911244,0.010617159574476842,0.01756754394302451,0.00013935647934348872,0.024335861307178464,0.02334624274697772,0.02208552614302861,0.03206635423474524,0.015695039615821527,0.012435734415431554,0.06939947711644767,-0.001928527697664273,0.016292293744711417,0.0128710604898159,0.0047559173276092714
2025-05-28,0.0010488369682313259,-0.006310081665849121,-0.0036181488016288066,-0.013132173361832922,-0.0031231790237707946,-0.01183968985468209,-0.005350832011150608,-0.006785122313504144,-0.008776813087971735,0.0019615782683932714,-0.007228339450783938,-0.002492586722282808,-0.005092117794083917,-0.005328419030119713,-0.01821271871834318,-0.016506435862546853,0.010542304356081056,0.0011968742871935056,-0.0034842958813166014,-0.013620551488891852
2025-05-29,-0.0023450393879255182,0.004787005283780621,0.004085342113319124,0.013895046551932522,-0.002900925337883886,-0.005883773786135693,0.007544543134468729,0.003339934408019163,0.004778635706071066,0.002284233801808533,0.002886199964228675,-0.019602029126604026,0.03249016424752793,0.009566092419759809,0.011647999290533395,0.004286911755287504,0.00020135638206042472,0.007422159648449167,-0.0014397636617644594,0.0056801956571399526
2025-05-30,0.004501166855784389,-0.0033544115296213484,-0.002486567352092739,-0.008773958925548997,-0.0006982298265749698,-0.002342801770913394,0.010613461518405476,-0.0013995691732326954,0.008532611727457118,0.0037825922545511315,0.0036626644056636515,0.018879863532961005,-0.029168709381678815,-0.003562752130532476,0.0017058178954216796,-0.03339564619395741,0.012543145311208814,0.007698735711664906,0.016683917656750147,-0.0037978981501427533
2025-06-02,0.004231968185255619,0.007999607012299847,-0.001132938758110713,0.008339602498077747,-0.015779679164028004,-0.00288122969908966,0.0012240309220850065,0.002499846212260959,-0.0013868598594281023,0.03615494099371719,0.0034972774949539875,0.00973305050335238,0.016650601990513936,-0.004108092811242026,-0.0012772275078484219,-0.01088145559849063,0.009307425985837003,0.00035596075404509264,0.010636068705407231,0.007331465159469586
2025-06-03,0.007783885702387527,-0.004548692041520419,0.012930929595391438,0.012405600246315318,-0.016860894450286268,0.008534893646188424,-0.006306304683576958,0.006083389610946899,-0.011666695742815647,-0.006036591153000925,0.0021645930567710803,-0.0008532043512671228,0.027951559872750442,0.007180661354276419,-0.004688785840301413,0.004610541775392996,-0.011485883603767788,0.001478034827881336,0.0021049190148763053,0.0072780300982671076
2025-06-04,-0.002213824650510565,0.007388989179248462,-0.006494919524375087,-0.015621613347205021,0.011252780301369114,-0.007651016881186523,-0.0077709771671214956,-0.007698962200506032,0.0029510208210852262,0.031641181186541134,0.0019439789824053921,0.017833429582449156,0.00495687095373043,-0.000834243637056753,0.0017130373187652648,-0.03549540073392177,-0.0027887379197834017,0.005849383411058007,-0.0063012625104410525,-0.014450961544256402
2025-06-05,-0.010797720380636866,0.0032814165352026414,0.00045089619135163517,-0.0034214751666958865,0.0009522318726067347,0.011131227149617118,0.002871717987651845,-0.008591284398430488,-0.006445115921448141,-0.004840464643311115,0.008213506571433937,0.00876045452150831,-0.013599137425771679,-0.004782264140692494,-0.01154324937826745,-0.14259893789082123,-0.015114314223300118,-0.003342501517025087,-0.01399099768855816,-0.004594328779388812
2025-06-06,0.01639824487714092,0.027223334916139486,0.01926554271150893,0.024178466317027025,0.03251867265128472,0.013402039915954456,0.00891584715424587,0.014430221801416732,0.006205053165372121,0.019120135711825803,0.005773203535631932,-0.00723697953780944,0.012357853449719514,0.002644799760818106,0.009947973476701621,0.036670186138995975,0.02494605558798768,0.00940651034927864,-0.0050019392283157105,0.02396144532424338
2025-06-09,-0.012112532119803454,0.015966607137600786,-0.0022237191303653425,0.003922495682962657,0.015103641377559374,-0.000781748183997899,0.0012899495675859907,0.0038008136672875725,0.0058863243360527395,-0.005231433636233351,0.005038503650813819,-0.013701531127083277,0.0064212515479658006,-0.0005382487388850832,0.026552465325072605,0.04553761352840424,-9.882628522550618e-05,-0.009615919545314044,-0.00020529644341638065,0.006713445278832886
2025-06-10,0.006055990446562909,0.0029035159702168745,0.004903016035416208,0.018400105113399734,0.014254126180707871,0.002200367970798478,0.007859356645531168,0.006973109800994637,0.008081363182018242,0.012016288122745467,-0.0038709607045448458,-0.01701974460849931,0.009324789052088667,0.014388951944201755,0.013767156392059166,0.05674382827003055,0.0019787909214894484,0.011018420765576797,-0.0013339129460471222,0.021434650578195047
2025-06-11,-0.019193643442277586,-0.020265629565462184,-0.007983963790046622,0.009975582225829838,-0.00699890036362838,0.01512517998725249,-0.0076063326036289736,-0.0016754349499784604,-0.003870049833429201,-0.011759685106714546,0.0036098981722312296,0.01350924259550279,-0.007780571947151982,-0.014640133241073383,0.007407424541984398,0.0010426457165473302,0.022285191703094842,0.007040721669417049,-0.01561860911652424,0.0194925613954533
2025-06-12,0.002112841326163073,0.00018765734284498237,-0.002459224236466273,0.0013123630892251104,-0.009303705287811104,0.001506041297352656,0.00901717328359064,0.00033564934864527274,0.0023586539605300327,-0.0011237124495696582,0.013224144102040203,-0.003975805935639953,0.015192942029507384,0.018475871422368728,0.014705998125678077,-0.022424432461661592,0.02556666224123605,-0.005116463136526916,-0.010125317911514053,0.0038424436436472753
2025-06-13,-0.013805280225029803,-0.0053460859139069505,-0.011878011053641613,0.006484211157733233,-0.005862242268063644,-0.01850882764632289,0.002808659744694353,-0.01226512574160521,-0.009898076362364283,-0.015129257515444139,-0.008165061896095782,-0.002370328453341397,-0.02089664809731795,-0.010959958006405368,-0.012077401856613323,0.019429076154419578,-0.015604335757149701,-0.0499461515174231,-0.004112543281299397,0.02178069598033594
2025-06-16,0.010028135278388639,0.018859028217320217,0.007257857908197218,0.0008222825618118268,0.012022664766612401,0.023323626648593,-0.011966845813831117,0.020418946962262874,-0.007040319585266186,0.02898098920270198,0.008800860252245135,0.010889802121011316,0.019159054367494432,0.004279725158963021,-0.005704930005847486,0.011742668079331553,-0.011756412183594134,0.0074537043561409,-0.0015883918605649194,0.003210869433616592
2025-06-17,-0.014010734018898074,-0.005923177895162723,-0.004053149874602924,0.01931121589524687,-0.004638825810139968,-0.005112585287097016,-0.018296565680852805,-0.0031069659326938837,-0.012762272063793656,-0.006964704906452512,-0.0022958040029001925,-0.0038193357436577813,-0.003939529332248171,-0.016132824035007376,-0.01639336978973749,-0.03882963749794621,0.003932949071772995,0.006638867783992808,-0.00042419616902567014,0.013513412992561591
2025-06-18,0.004804669485349855,-0.010706651956707725,0.01876560362905,-0.004434074000224553,-0.014947338686020384,0.016969714171670924,-0.010828279826524678,0.016473684514293208,-0.005889124305567095,-0.002093948660351952,0.004602045274976874,0.0013270984975466416,0.009436565638210936,-0.001701451299652157,-0.005000178165537328,0.0180179597897272,-0.005406844904250474,-0.04879272693959458,0.008912470231953407,-0.007105196569262673
2025-06-20,0.02248453964545738,-0.013316402099383007,0.009764768986120886,0.009177451385712132,-0.038541433390916646,0.008752599207054068,-0.006236339823158632,0.0037962203368118175,-0.005346105900336684,-0.01928788601139597,-0.005913732900402757,0.007461425613042083,-0.011204192941437152,0.0,0.0037689371585443165,0.0003416111576173275,-0.01689452887291376,-0.005317562176348933,0.010831901431885393,0.013340360465926793
2025-06-23,0.0024875174867879934,-0.005818118205440093,0.017582359518387713,-0.017987310968904602,-0.008701439508503661,0.009488202965508341,0.01021436260494113,0.011890996259542375,0.013073841152665855,0.023712169593763432,0.018014294648659224,0.017971248060062228,0.002224535733727162,0.00015482492165563855,0.0025031345713721898,0.0823193093872907,-0.0044038161248151075,0.015299628644684926,0.01820630796042577,-0.02580651626789976
2025-06-24,-0.0059553649555199595,0.02062648355436747,0.0077753946113265915,-0.02253847376716922,0.00956483628636784,0.023543747958218342,0.005749369579457264,0.010744822375472696,0.006739429479546644,0.01956962142166052,0.008456749082359494,0.020398287345304356,0.025872164568679912,0.015183261894456068,0.011652099975296926,-0.023545920693855638,0.016429412910029306,0.02292351369697765,0.0013283454931616312,-0.03042774449005403
2025-06-25,0.006290653306879612,-0.0036659245365152637,0.004071945064725746,-0.0022292055224772955,0.023445420064578615,0.011720085997231067,0.0005914117370093841,0.009955304497856199,-0.008261112760464262,-0.0049424701355385015,0.004407230862277567,-0.003017735593658699,0.0433402059174941,-0.02312093237892998,-0.002056716352340171,-0.037947582404945,-0.01177932743530996,-0.018115575143431872,-0.007550970934262269,0.0002770103695561854
2025-06-26,-0.0027783428520183895,0.024199205109171285,0.013020287586529067,0.008448067302089246,0.016756375684017888,0.02581096464192223,-0.0017731865277037517,0.01651058188657184,-0.002297679337152414,0.02456696450769913,0.010522686147626192,0.024638352345148107,0.004601045575293838,0.001562235314046978,-0.0008245144599513532,-0.0054037218123500486,0.001986691088517567,0.0022302459075929093,-0.012749388346732227,0.014948717125402577
2025-06-27,0.00039801193533239854,0.028463559660798277,-0.007163843266570713,-0.004500305440972019,0.028754254887712216,0.005311729413575383,0.002631461571638294,-0.005679725744074826,0.0123794219615041,0.010384224916157425,-0.003035486574416879,0.012589168802599637,0.017610676115523027,0.02199345938720687,-0.002062655842071437,-0.006599526995335614,0.021446008720690468,0.007455930996534965,0.013018072770891731,-0.005545962743870203
2025-06-30,0.020340159867571872,-0.017510092291414314,0.004244509348034331,-0.004172688338220265,-0.012883006328344049,0.0245219262185854,0.0022309177964183746,0.009752460382966177,0.005971764159262483,0.0060794065461153846,0.0029640212750998707,0.01210017207539571,0.0015214888165202556,0.007631157163263902,0.0020669191850035684,-0.018446995428822777,0.009252335158036917,0.018473438714122548,0.0052431398655061745,-0.014445015247984694
2025-07-01,0.012916154801693835,0.00487719279454657,0.017540042727867355,0.016621296783944084,-0.0022130555874230184,-0.0018226250934020305,0.020752712780231608,0.001724625649672351,0.013003501146023,-0.025566012376939895,-0.010775875634387755,-0.0339996412994259,-0.02968544324345679,0.0243865816200608,0.03300340446705041,-0.05335897504131726,0.04542100675371752,0.0011828444842203467,0.004704492858214282,0.013358025013745722
2025-07-02,0.022230794678478327,-0.002449462616694653,0.01163036509560067,0.016555596919627158,0.015923559123501407,0.013348262233859653,-0.0023088554430095165,0.005474998165430511,-0.010603975792111364,-0.007855672433974892,-0.0019509217846548355,-0.006756402091737446,0.025766351418616162,0.009019657952120452,0.011182106705151185,0.04968242780731846,-0.056969424847028716,-0.0035164498492925578,-0.006412868788610471,0.016569013385230535
2025-07-03,0.005224985464938214,0.015869432167251007,0.004516491782468712,0.002635461564003183,0.004982099165997456,0.01088154508518957,0.002892898189357007,0.01858226783192607,0.006204998780876325,0.007623627380551001,0.015781265655180343,0.00958867083001902,0.013290989179453039,-0.00805971223906976,0.0023695149368399004,-0.0009503811144286889,0.0032189230329418006,0.013099230320023691,0.007683641792120222,0.010355701022261687
2025-07-07,-0.01685796223455238,0.0002685535903059755,-0.005518099016077693,-0.0065377832673987335,-0.015262092460007537,-0.01761834651016647,-0.004743330659995437,-0.013614877621957011,-0.004765248396097377,-0.0009180050233739134,-0.0022452582003857913,-0.005828001438385355,-0.006903417381724064,-0.006869540191633772,-0.005516035712291312,-0.06789282780315342,-0.01568631767320272,-0.006186214605296558,0.010065070767211193,-0.009714807891494703
2025-07-08,0.00028576554438819457,-0.018391733064396676,-0.03103153867694286,0.039620148466275706,-0.013745095069217284,-0.019200064316156507,0.0033489854343820014,-0.03147581593578774,-0.010843703613118816,0.003229638890568598,-0.002210101279708887,-0.011096348714701332,0.011122326495506485,0.004388251884373862,0.015055448415582928,0.013165935514200422,0.013137601246483,-0.005860313670083217,-0.022747843539181023,0.02772032917270706
2025-07-09,0.005380696032397214,0.014496684294917905,-0.006574811529087343,-0.0014356482617553512,0.012961666960642715,-0.0010326138849094946,0.0031452586448696973,0.0013438950005659756,-0.010819860067064369,0.01680386207158846,0.013873875666849278,0.01017011328781492,0.017999969095818136,-0.004146934512866518,-0.0023419256963581603,-0.0064806174796113725,-0.015567030059717601,0.009053877231436802,-0.002883975846919795,-0.003415345917875845
2025-07-10,0.006015023968325428,-0.0012581953255335065,0.0027753655162594537,0.00751532839140534,0.005661907353361917,0.018031441887933708,0.00902220191439329,0.017763630089264293,0.004173674024626317,-0.007560359059448407,-0.004031766929050162,-0.029256099109402633,0.007490211033165828,0.011897640024163048,0.008607192172261025,0.0472826483827995,-0.011224460302748263,-0.005254938924462049,-0.02014255524559072,0.009929685513234032
2025-07-11,-0.00588481171535149,0.012417933203629827,-0.005109627949771434,0.007394383215718836,0.01446920199574242,-0.005880506855841516,-0.0050098442522436,-0.004615012391645634,0.0014334473201407238,-0.013379285351229564,0.0036691458164881396,-0.004381903975619883,0.0049968979800461,-0.00602589762076422,-0.0050427321675198256,0.01174690904506881,0.015325062681097013,-0.02233908653154071,-0.004849145563326496,0.004350502907195741
2025-07-14,-0.012028834934525112,0.0029775049161142597,0.007275837054840251,-0.023565758241619994,0.0076029669402788436,0.01184474126622126,-0.0005097311269894877,0.0064144049473455755,-0.005724912562710016,0.004752586514144674,-0.0005960652012634293,0.013524894077208582,-0.005153982348054642,0.0022919944529764535,-0.011695777364016391,0.010813001260769006,-0.011575300465714866,0.007386455066187514,0.014618485747098342,-0.013081616693483622
2025-07-15,0.0023487523440752778,0.0029243814744550622,-0.01954533576784001,-0.006330311187493831,0.002423442474301929,-0.015126824401935579,-0.010521702138630684,-0.007447162308350075,-0.0015834888078019027,-0.014606395737770228,0.005566410200881,-0.0013312672291643235,0.040409535932759866,-0.012982236990957463,-0.02919125424108937,-0.01931207079538977,-0.029509643488371373,-0.009928628214633473,-0.00407175296140061,-0.008865733577986035
2025-07-16,0.0050212784395655685,-0.013960696164789232,-0.002600250202767773,-0.005109746593075393,0.005329758873534374,0.008982026152874578,0.061932072367629765,-0.0025475106908036116,-0.0012977284974862169,-0.010529412468860189,-0.00039535209153085393,-0.007903085798194542,0.00392503050477,0.011508956207215704,0.0,0.03504091219258654,0.0026739370125752338,0.008299289942660382,-0.0025159879458611645,-0.006022571119775888
2025-07-17,-0.0006660714311723659,0.0030915472640284936,0.02150775866426291,0.009738489758072344,0.003333791925446583,-0.004204188971612677,-0.010923650617579606,0.014274634018463184,0.01905594539374511,-0.0021340365380755344,0.012024792643384963,0.019083280312017337,0.009511589505708296,0.07454726424013791,-0.0012191008509234713,-0.007025863995037018,-0.015111475372814875,-0.00025720985903288085,-0.0006305835270181692,-0.0050788183926328
2025-07-18,0.005523128579167924,0.010050026580880944,0.006380304653423874,-0.008851996176598709,0.00806186917071261,0.003428612681378951,0.004417679687690024,0.004725778197296249,-0.010482963941276457,0.004091853667365086,-0.003224609633338371,-0.05095863366074482,-0.0034103327462868815,-0.015126368414161928,-0.004475220289952175,0.03205907804067243,-0.018814976314041054,-0.002172631165148098,-0.00042062735896331027,-0.0348379516398748
2025-07-21,0.00615593543453663,0.014018476542235536,0.0033811409836881356,-0.0023993656569423205,0.02723444660545593,-0.0031909073189210213,0.004031760492033909,-0.0010300443418675975,0.0031495254563949082,0.012338810106561127,1.9678892233532252e-05,0.019871984108772445,-0.0059741431161833836,-0.010751279991259022,-0.008581874505457443,-0.0035188948387289143,-0.0018043800280738154,0.005414736412594268,0.0065228311206837475,0.002598209586971878
2025-07-22,0.009036118108957769,-0.007980819043607368,0.006107866217573976,0.0024051364587618362,0.006522893036042143,-0.007917940576811278,0.021720715839194327,0.001581029855053373,-0.005851081167884464,-0.011445065188733339,-0.009391100116289741,-0.035020718271776774,-0.02538216980801078,0.030628033548681932,0.03627367127723935,0.0110201078413521,0.010597601774402055,0.002621415965211371,0.0018815485602938775,0.0045348846634156725
2025-07-23,-0.0011660239162684105,0.003604836070819184,0.007745391265723489,0.020527847845022817,-0.0058011633498131765,0.024428595148231924,0.006967263704157345,0.018289131614985576,-0.007177769158789982,0.012443154845631854,0.001187468877313691,-0.011175734361578371,0.022450948681822958,-0.0026018906326670255,0.008750987379745778,0.0013550095657464123,0.025883003178416963,0.009748405863856169,-0.001773711971958969,0.0128063120940618
2025-07-24,-0.0018211179209767225,0.01725876103762447,0.005193179980191198,0.01769870350870062,0.010198108751796386,0.002313503280529927,0.002720115650205912,-0.0007076920797643993,-0.0008676541182180975,0.0017095478246003104,0.009903820307622047,0.003382067934273314,0.017332301017892293,-0.007895114887559895,-0.00039429626428633124,-0.08197020076301287,-0.04762236989811863,-0.003715382278754009,0.00961541548160949,0.007823214779191012
2025-07-25,0.0005614158591495944,-0.00340177109187767,0.001239981742442886,-0.006353191724675633,0.005255803722633567,0.013626593682573018,-0.007430930407513969,0.006980344530854055,0.00101302938541048,-0.0029658050009744308,0.0055394698492192695,-0.0002286052938343941,-0.0013813721014661606,-0.007335182173788812,-0.005216646768536171,0.03524405566934252,0.008902287560317745,0.008673111948155343,0.00900629424742272,-0.0035202288586351216
2025-07-28,0.0007948153451529105,0.005833005662313484,-0.004540808935635909,0.009299943421817058,-0.003105977776196256,-0.007311522919302815,-0.01235890335926515,-0.0011386504431269984,-0.015613827313091688,0.006945632533623902,-0.002355516950884873,-0.004989491640200572,0.01873193435220344,-0.013105581334882266,-0.01936270486550551,0.030152499060024596,0.003771402523639278,-0.004397403545983725,0.0014362873201716475,0.00942032100954493
2025-07-29,-0.012987595225943172,-0.007646371539299812,-0.005805536827037661,0.004799055672291663,0.0164607814930382,0.011511075474962995,0.011370509423408226,-0.004157147633496283,0.01894565407034654,-0.02456696454983942,0.0001366145828312071,-0.004988919970404737,-0.0070154606938631625,0.016387680321366727,-0.00041141212422113327,-0.013483166498468035,-0.07461360561902897,-0.011759033164967181,0.007376296120435555,0.01292170759024902
2025-07-30,-0.010507915039244642,-0.003549595623255297,0.00020864088657823743,-0.022097749243496057,0.00398466540935738,-0.0016803982752247038,-0.005056285061957322,0.008719349741289184,-0.009080356985360583,-0.00684281470370951,0.0013071529074271115,0.013227900237543055,0.0214232430021688,-0.007158306635826062,-0.02016456761208041,-0.006724793213012448,0.019036979880457494,-0.0010816515409624028,-0.00752578569822715,-0.008681754841269651
2025-07-31,-0.007079644851470834,0.017029402351838252,-0.014386992579836,-0.012503148202767322,-0.023558802420669878,-0.009798039085777588,-0.01506631975451489,-0.011314023199069267,-0.012509181253303692,0.11252703140562259,0.03947474498101644,-0.02094237262190246,-0.007809521101566741,-0.03457936397792727,-0.021839534316260734,-0.03375758288237862,-0.06194551024476069,-0.015502586257344131,0.003996470347099601,-0.0023235631779490173
2025-08-01,-0.02500354482147482,-0.08269617085933034,-0.03405963816392299,-0.0015828378653962583,-0.014434566964983353,-0.01937567663958928,0.01572175181054125,-0.023190610334723027,0.014287869623146543,-0.03029318125190328,-0.017600839364810383,-0.0006900278538041205,-0.02333162962246693,0.009860841678841492,0.008587332352343546,-0.01829559909125389,-0.047243107996276845,-0.01771508287613366,0.005205067170271915,-0.017914705075219084
2025-08-04,0.004792959023176335,-0.01443541840985152,0.004161124643338843,-0.0023777086613377962,0.03124829434459442,0.023197144187316665,0.022171589819547588,0.016898787459356912,0.0014521639994415914,0.03514608781378947,0.02199914423825544,0.010693927210071452,0.03615015415062883,0.0020102335267866422,0.0017028435866461855,0.021907956170373222,0.013500337095657233,0.008251061661625592,0.011168676904289132,-0.020704101637163075
2025-08-05,-0.0021145818084247203,0.009922070229506863,-0.006324836056284644,0.0132416015499921,-0.0018969853747939913,-0.007052123675912458,-0.0017538083962963524,-0.009821303435251894,0.001305142880138055,-0.01662852449937524,-0.014729911696401699,-0.019743947251830818,-0.009666692667442134,-0.0007881502337848678,0.05184873315273464,-0.0017461311772288823,0.04158026145820659,-0.013795031330609109,-0.002811579674312892,-0.0012107614076118933
2025-08-06,0.05090668279753996,0.04004677220394748,-0.0030730095526628753,-0.0016989860023317593,0.007294331144141131,0.0053127697111590155,-0.0008786269775368227,-6.864606059275857e-05,0.00666182212931532,0.011172731761643462,-0.0053244744476292905,0.026666756173763018,0.00650733795265368,0.009680945310538869,-0.033131342738050296,0.03624644466558724,-0.02079682581493103,0.006845812838846443,0.04078133110016058,-0.006807222537705604
2025-08-07,0.03179373913382988,0.0036885760119835798,-0.011008352223560114,0.002487287990973197,0.00219294089533717,-0.006899080610134667,0.005510308857332946,-0.015136326514129439,0.013235471899041507,-0.013160838375011474,-0.007810482678871522,0.0016037861602051784,0.007524253573444106,0.022159044666160588,0.012536542374145032,0.007377028928595486,-0.004516159701842604,-0.022517193996198004,-0.0023219082274594793,-0.005257672189223017
