Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,PEP,PFE,TSLA,UNH,V,WMT,XOM
2021-04-30,-0.015133561526468386,-0.001120636171800582,-0.01410865706971487,-0.0358278791592499,-0.01640768720492569,-0.01280540130434804,-0.008952374144325259,-0.008892240821481323,-0.005160372102314126,-0.013444395159965428,-0.0013069871163464697,0.008781897500811375,-0.020571203048319497,0.001528491860794734,0.0012956545875064673,0.04791723957558203,-0.006848406545510444,-0.013932417319818646,0.002005139164851677,-0.02884282548413919
2021-05-03,0.008215388128169465,-0.023340170719312603,0.0007404175861664974,0.02386700350235471,-0.0044275960476067855,0.004907299541405896,0.015239798229459645,-0.002925610472132023,0.009262638101103837,-0.007690307701245014,-0.00126897127505321,-0.00849126186414162,-0.011509560937981167,0.011306544387695405,0.03053020412825047,-0.034590632711300695,0.01780336760486745,-0.004067512630490211,0.015795761029172795,0.027602912330948026
2021-05-04,-0.035385597896235854,-0.022034541333801894,0.010848060462238518,0.005496358982682192,-0.015471116207865676,-0.000913672179886027,0.015495709439254934,0.01382345563021059,-0.006240810505678596,-0.013082097563529071,-0.016159848560374557,-0.011647748282576975,-0.03272281723838355,-0.01255233603159267,0.0030128178609516443,-0.01649874089928205,0.013402338076003328,-0.002493404096157059,-0.009850560217500859,0.006290532790564685
2021-05-05,0.0019553008448525144,-0.012479432999494278,0.009512355346170676,0.026858926222024904,0.003442017314260859,0.02223846352469594,-0.00417246029574847,0.01312072323720459,-0.0025857824897244086,-0.010491081262187452,-0.005327020246180925,-0.014110240336992486,0.0074734143510606366,-0.00048627933489220343,0.0005008833638573407,-0.003948959080373515,0.0028202707078368583,-0.012153577766209844,-0.0008528750941450003,0.030072666171854667
2021-05-06,0.012802608143882344,0.010955401769447537,0.014979470754019841,0.0005504757553973505,0.009754864571488886,0.02334932994002048,0.004010409753632871,0.020124327674074793,0.010000081171486652,0.01587197907949678,0.013226609456846727,0.006994841761736703,0.004460837142942875,0.011606410913808318,-0.009853696813145407,-0.011029338520784915,0.005987706373480117,0.009205624817021807,0.007140221806408054,0.009512778778014264
2021-05-07,0.0053271528362286436,-0.0044640578502762596,0.0040464838110401136,0.009172650788008108,0.00623762011935769,0.01344315460812573,0.004530523708176304,0.0034226977896629762,-0.0005501541357026962,-0.002937404160497592,0.010932129903119092,0.008587669383854024,0.019916812056629762,0.0,0.00995151096725655,0.013307460953421169,0.006458354999526517,0.0034584133933177608,-0.0060262553626896365,0.01429740349706754
2021-05-10,-0.02580440701847775,-0.03072052637375966,-0.0030819111321019887,-0.004090158027357793,-0.02558732246162132,-0.005958440022338474,0.010504530738464357,-0.00012402352946483397,0.007338126703222425,-0.04108682287080978,-0.020914297411994465,-0.03403858746869193,-0.0368951305006312,0.007968862752380845,0.007074400467347086,-0.06444373139784076,0.007757739449653522,-0.02649495666546664,0.004422281511339277,0.002402741973500211
2021-05-11,-0.007410169609384454,0.010474816917876772,-0.011415070712306186,-0.02619324970963799,-0.009464424844680797,-0.023760449566821662,-0.008163574478659563,-0.01662304005093007,-0.010744776640867149,0.0018302246722166071,-0.0038434550707288073,0.017238914380818926,0.0028388627231368257,-0.007292701808473412,-0.012794607183224893,-0.018822278764288325,-0.02183472931209396,-0.0021684790684044497,-0.009018569290453526,-0.0317994431009343
2021-05-12,-0.024938482137694562,-0.022323796765424953,-0.00938181988489073,0.00627946775008037,-0.0307525898645995,-0.015336681887308634,-0.004026423023922976,-0.006875322369467862,-0.005154671526522381,-0.012984130507157965,-0.029362755051166478,-0.020400709650202575,-0.03828736306239022,-0.009749583074826096,0.008640287202860808,-0.044248212926854213,-0.015375413954850314,-0.021509780520567623,-0.025869102741456595,0.005358367770706085
2021-05-13,0.01791975936625234,0.0030235440044839024,0.01602736353117673,-0.006426403759394961,0.013084982075477258,0.012443396624892467,0.01046382306305449,0.025722435962498125,0.008697190333880833,0.008957417296989068,0.01686190146018407,0.003464045193047438,-0.0067775666594837025,0.014837579267839462,0.010329725977148874,-0.030853203980896415,0.007869473705621743,0.01556920616213131,0.016919461917530132,-0.012325007218484285
2021-05-14,0.019844675129186085,0.019430851184491837,0.012428231451875549,0.026152734300415537,0.022134949880905364,0.027758412588348103,0.0015298046198506388,0.015541769000019023,0.004035790993347721,0.03498633131537354,0.021067374376026793,0.013787889476778448,0.04227857913962252,0.0015032992414656388,-0.001994882652894603,0.03157303299711356,0.0030350947478359203,0.014302204111830585,0.009259191574251924,0.024788984700742978
2021-05-17,-0.009258479812319753,0.0147351540352203,0.008970945399395802,0.01224097695056292,0.004626180820668679,0.001301858790453636,0.0009985265204639493,0.004024074562610558,-0.0016443286275623636,-0.0015191619327322714,-0.011968534615479531,-0.008979078121690964,-0.005441180389572087,-0.0028655109845195925,0.0022490091219844466,-0.02189098294684022,-0.0028551272986305776,-0.0022030954644053358,-0.004515478943137974,0.02336696263055904
2021-05-18,-0.011245670990443157,-0.011653058569779051,-0.013570684169806002,-0.03005405986545695,-0.011555749671555482,-0.01270157305100661,0.00035227582454555595,-0.014088426951264998,-0.005490420105421334,-0.017435079743530646,-0.008565138278728957,-0.005440394517740144,-0.010571358763952543,-0.004514971822113911,-0.001495894359925809,0.0018029458511532592,0.004282464117795204,-0.0038421669992206864,0.021743772597623723,-0.02830055635750217
2021-05-19,-0.001281483644892778,-0.000148514828115065,-0.004506342573985078,-0.028065458096092732,0.0039912880507724235,-0.0169518675740713,-0.002170640418301839,-0.007638055498944585,-0.003128444244297257,0.011711521388398483,0.002474052670192961,0.0029201717225710855,0.00356721096409518,-0.0005499852186114929,-0.005493122821134011,-0.02493638386588848,-0.002144375587530001,-0.0043445141713881474,7.060878759390654e-05,-0.023994344165544357
